Campaign,Project,Item,ItemId,Asset,AssetId,AssetStatus,DownloadUrl,Transcription,Tags
"""This Hell-upon-earth of a Prison"": Samuel J. Gibson's Andersonville Diary",Diary and a letter,"Samuel J. Gibson diary and correspondence, 1864., Diary, 1864",mss52410001,mss52410001-80,218895,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss5241:01:080/full/pct:50/0/default.jpg,"          February - BILLS PAYABLE.

Date.      Name.             Dolls.  Cts.

                    RECEIVABLE

          March - BILLS PAYABLE.

Date.       Name.            Dolls.   Cts.

                RECEIVABLE      ",
"""This Hell-upon-earth of a Prison"": Samuel J. Gibson's Andersonville Diary",Diary and a letter,"Samuel J. Gibson diary and correspondence, 1864., Diary, 1864",mss52410001,mss52410001-81,218896,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss5241:01:081/full/pct:50/0/default.jpg,"April-BILLS PAYABLE.
Date. Name. Dolls. Cts.

RECEIVABLE.


May-BILLS PAYABLE.
Date. Name. Dolls. Cts.

RECEIVABLE.",
"""This Hell-upon-earth of a Prison"": Samuel J. Gibson's Andersonville Diary",Diary and a letter,"Samuel J. Gibson diary and correspondence, 1864., Diary, 1864",mss52410001,mss52410001-82,218897,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss5241:01:082/full/pct:50/0/default.jpg,"June-BILLS PAYABLE.
Date. Name. Dolls. Cts.

RECEIVABLE.


July-BILLS PAYABLE.
Date. Name. Dolls. Cts.

RECEIVABLE.",
"""This Hell-upon-earth of a Prison"": Samuel J. Gibson's Andersonville Diary",Diary and a letter,"Samuel J. Gibson diary and correspondence, 1864., Diary, 1864",mss52410001,mss52410001-83,218898,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss5241:01:083/full/pct:50/0/default.jpg,"August-BILLS PAYABLE.
Date. Name. Dolls. Cts.

RECEIVABLE.


September-BILLS PAYABLE.
Date. Name. Dolls. Cts.

RECEIVABLE.",
"""This Hell-upon-earth of a Prison"": Samuel J. Gibson's Andersonville Diary",Diary and a letter,"Samuel J. Gibson diary and correspondence, 1864., Diary, 1864",mss52410001,mss52410001-84,218899,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss5241:01:084/full/pct:50/0/default.jpg,"               October - BILLS PAYABLE

Date.             Name.               Dolls.      Cts.

                            RECEIVABLE.

              November - BILLS PAYABLE
                     
 Date.           Name.             Dolls.       Cts.

                        RECEIVABLE.",
"""This Hell-upon-earth of a Prison"": Samuel J. Gibson's Andersonville Diary",Diary and a letter,"Samuel J. Gibson diary and correspondence, 1864., Diary, 1864",mss52410001,mss52410001-85,218900,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss5241:01:085/full/pct:50/0/default.jpg,"December-BILLS PAYABLE.
Date. Date. Name. Dolls.

RECEIVABLE.",
"""This Hell-upon-earth of a Prison"": Samuel J. Gibson's Andersonville Diary",Diary and a letter,"Samuel J. Gibson diary and correspondence, 1864., Diary, 1864",mss52410001,mss52410001-86,218901,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss5241:01:086/full/pct:50/0/default.jpg,"Date.

[*2.12.2831.157*]",
"""This Hell-upon-earth of a Prison"": Samuel J. Gibson's Andersonville Diary",Diary and a letter,"Samuel J. Gibson diary and correspondence, 1864., Diary, 1864",mss52410001,mss52410001-87,218902,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss5241:01:087/full/pct:50/0/default.jpg,[*2.12.2831.157*],
"""This Hell-upon-earth of a Prison"": Samuel J. Gibson's Andersonville Diary",Diary and a letter,"Samuel J. Gibson diary and correspondence, 1864., Diary, 1864",mss52410001,mss52410001-88,218903,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss5241:01:088/full/pct:100/0/default.jpg,,
"""This Hell-upon-earth of a Prison"": Samuel J. Gibson's Andersonville Diary",Diary and a letter,"Samuel J. Gibson diary and correspondence, 1864., Diary, 1864",mss52410001,mss52410001-89,218904,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss5241:01:089/full/pct:100/0/default.jpg,,
"""This Hell-upon-earth of a Prison"": Samuel J. Gibson's Andersonville Diary",Diary and a letter,"Samuel J. Gibson diary and correspondence, 1864., Letter to wife, 1864, June 12",mss52410002,mss52410002-1,218905,completed,http://tile.loc.gov/image-services/iiif/service:mss:mss5241:01:090/full/pct:50/0/default.jpg,"Address. } Corpl. S. J. Gibson
Co. B. 103rd P. V.
Military Prison
Andersonville Ga.

Mrs. Rachel A. Gibson
Sherrett. P. O.
Armstrong County
Penna.

[*212.2831.156*]


No. 4               [*[Ac. D. 1785 A]*]
Military Prison, Andersonville Ga.
June 12th 1864
My Dear Wife:
I know not what I would
not give at this time to be assured that
you & Ella were well:  But it is my misfortune
still to be held a prisoner of War;  Our condition
is by no means a desirable one:  But I suppose
it might be a great deal worse. (?) How much
longer we will be held, it is impossible to tell.
We try to be as cheerful and contented as we can,
and in hope, 'bide our time, I think as soon
as the present campaign is over we will be exchanged; 
 We are in tolerably good health, but suffer
a good deal from the hot weather.  I know not
whether you receive my letters or not.  I know I
have received nothing from you since I have been
a prisoner;  Give yourself no uneasiness concerning
me;  I can live where any other man can. Give
my compliments to all the friends & believe me
till death your affectionate Husband
S. J. Gibson",Andersonville; Gibson; Pennsylvania; Civil War
